2018 09 02				
'UIV-2026'				
2018 09 02				
'days'				
4				
'Oil Rate SC'	'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
1303	4199.119963	429.023294	1687959.898	48713.198
1304	4001.437995	401.1386538	1775164.42	49594.10804
1305	4220.839691	425.4023853	1823662.077	49916.30312
1305.5	4227.845408	406.1104285	1684482.584	49797.25391
1306	4111.871551	402.8940552	1705930.034	48091.08824
1307	4238.524322	427.3205846	1800234.118	49456.62195
1308	3888.896463	437.398408	1803348.703	49225.4977
1309	4130.099977	442.7671692	1721087.937	49523.17268
1310	3938.867975	395.6237537	1688201.927	48234.49433
1311	0	0	0	56855.5068
1312	0	0	0	57536.24947
1313	3944.100129	418.2244294	1812871.429	51784.07329
1314	3927.799015	406.128206	1836273.09	48930.55516
1315	4077.149958	381.984565	1777723.988	48531.03097
1316	3970.154777	389.6905603	1845502.786	49954.63369
1317	3990.822239	433.1955275	1691568.777	49518.61729
1318	4098.662412	434.2942168	1831657.751	48150.56578
1319	4219.07144	434.1165674	1760385.051	48943.81807
1320	4065.679638	411.050798	1663932.045	49992.17332
1321	5116.893292	546.2333579	2188842.662	48809.93853
1322	5033.640968	519.9371929	2028009.615	48201.76203
1323	3814.803016	427.8496764	1772055.047	47357.2545
1324	4047.792995	452.6768888	1834597.878	48300.48237
1325	3985.137134	453.9630682	1665855.724	49027.45608
1326	3842.456776	430.2138507	1772396.635	50119.10242
1327	4192.483801	444.4535058	1694885.456	47821.03162
1328	4134.185842	462.9598049	1823579.003	47904.52414
1329	3913.079357	440.5242093	1773832.916	49968.13713
1330	4203.029591	419.6542531	1711332.233	49285.63268
1331	4251.457041	442.1802198	1814298.121	48630.26318
1332	3981.665746	423.8489595	1809269.684	49242.21863
1333	3882.099708	420.4432689	1820279.423	49703.15227
1334	3974.926827	479.1859303	1719098.88	50030.30116
1335	4021.983381	486.5751775	1729397.49	50098.5225
1336	3908.865383	482.7391547	1742527.979	48244.29872
1337	4042.349292	428.0193188	1748835.496	48016.54852
1338	4680.204309	536.1747167	2082335.214	47831.37534
1338.5	3906.500813	432.9858992	1779684.356	48581.36275
1339	3808.4516	490.9020434	1771195.411	49028.12336
1340	4048.195686	466.9871504	1723596.94	48759.17915
1341	4152.201393	454.0953782	1795484.028	48594.89918
1342	4044.191941	466.8376537	1708394.952	48497.99081
1343	3925.64985	441.5817046	1803217.502	49326.8139
1344	3979.863839	458.916445	1669663.465	47966.34793
1345	3842.95865	501.9395851	1762853.897	48816.03945
1346	3785.144447	480.7199342	1655850.043	49421.28418
1347	3951.575475	450.9767583	1801157.176	49231.7168
1348	4197.020639	494.2912064	1728363.025	48471.4435
1349	3810.956956	446.5118369	1814165.431	49834.13762
1350	4139.832663	458.7278632	1728850.046	49825.0442
1351	4225.413646	484.2036188	1821086.664	48887.7886
1352	3778.819753	454.4738781	1639894.948	47966.20402
1353	4100.799972	503.9492434	1760879.15	49323.84554
1354	4202.514264	475.8983091	1749003.439	50042.34534
1355	4030.173387	502.5636711	1758824.531	49479.85771
1356	3910.623635	493.3484128	1748123.537	49601.924
1357	3812.927778	489.6855369	1758220.934	50044.41297
1358	4844.259198	612.8968286	2118716.607	48151.33389
1359	3782.744007	527.8535642	1707981.749	47598.09792
1360	4383.228478	587.1932124	1861247.794	47848.63271
1361	4725.762098	598.5860414	1957759.572	47096.24999
1362	4351.47676	601.4893659	1902204.699	48222.88858
1363	4449.209194	546.2760909	1993449.185	47143.35849
1364	4663.651911	628.4055991	1870142.631	46932.34053
1365	4079.984701	497.4775066	1721721.077	47416.28419
1366	4128.589363	539.8405113	1732604.936	48891.13296
1367	3920.710477	512.6290666	1678773.725	48453.59718
1368	3864.130264	504.9287267	1658457.935	48210.57092
1369	3921.561583	487.3051556	1732740.235	48231.88022
1370	3831.087037	521.3207659	1741030.623	49804.75135
1371	4114.110602	511.9564237	1757104.896	48194.07588
1372	4081.385864	529.3973135	1653198.89	49967.56164
1373	3911.034976	548.4322227	1615521.918	48541.52088
1374	3808.288883	544.1495883	1626339.961	49016.76208
1375	4016.390911	541.374449	1699452.382	48627.38148
1376	3729.856008	505.302048	1628042.876	48087.5066
1377	4011.00639	528.8341272	1614472.889	49496.54624
1378	4127.286695	563.8702247	1723718.644	48813.19349
1379	3780.898529	531.9940344	1707412.151	49431.31032
1380	4010.580622	506.7409156	1671229.914	49369.14986
1381	3727.302498	568.2875535	1693786.587	48145.50232
1382	4108.116707	583.9928622	1595355.734	47738.0813
1383	4067.737193	569.6862541	1727329.629	49071.66784
1384	3720.565784	527.6918484	1656711.086	48707.11891
1385	4092.631518	554.7890585	1617133.199	49394.59457
1386	3987.362723	565.7724391	1707299.632	48940.4615
1387	3850.346241	561.9999062	1740270.727	49908.64517
1388	4673.88289	717.7335802	2029527.19	46425.65713
1389	4715.189689	669.5705237	1972986.776	46073.10076
1390	4530.403789	718.7743345	2036154.137	46315.86405
1391	4762.895696	651.6999912	2053725.511	46033.90053
1392	4061.897685	602.80122	1729416.38	48766.47428
1393	3813.923019	534.1522361	1723753.485	48554.23554
1394	3759.070417	553.5094311	1644738.307	48444.87574
1395	3744.060373	575.0471898	1748401.983	48033.33543
1396	3791.476975	606.6513771	1675109.251	47746.02209
1397	3923.561406	580.6282161	1683779.423	48764.2253
1398	3989.912899	593.1739681	1704952.514	48986.93123
1399	3799.46198	564.2371706	1637967.172	48266.50215
1400	3961.62988	598.6879864	1715528.863	49278.60542
1401	4558.588942	709.9082895	2100158.811	46872.31492
1401.5	4028.522754	542.8278413	1581917.434	47517.05805
1402	0	0	0	55862.17248
1403	0	0	0	55819.85022
1404	3969.312992	582.0850275	1801736.784	52489.70885
1405	3755.999365	562.3912133	1700611.046	49604.17023
1406	4067.181527	611.3718251	1750720.571	49679.28319
1407	3796.477487	553.7945597	1770484.702	49592.17343
1408	4016.386615	569.6850611	1727539.962	48235.46561
1409	3755.294011	610.5634029	1617753.434	49306.99269
1410	4015.552069	624.2711067	1741644.128	49725.37121
1411	3760.520069	626.7155482	1653518.071	49976.89161
1412	3985.53827	629.7831323	1749481.617	49967.63557
1413	3899.869595	633.0773191	1596615.445	48573.62111
1414	4046.203951	641.9948872	1755566.267	49930.53276
1415	3888.424955	650.0597155	1653195.375	49661.79971
1416	3670.13568	582.9858868	1634985.757	48719.18949
1417	4502.180175	767.4366229	1986951.733	48526.51595
1418	4579.390226	780.2411609	1969309.867	47466.98724
1419	4699.321873	767.5470912	2058702.159	47433.09276
1420	4012.22949	595.8697867	1644643.771	48724.54091
1421	3787.526085	592.1692526	1741397.515	49221.25661
1422	3666.837071	581.4957743	1556005.083	49683.89128
1423	3855.965315	581.1935049	1662515.633	47587.46755
1424	3637.310053	644.2727413	1636218.683	47692.65855
1425	3778.680781	585.7523677	1705117.339	48601.23303
1426	4025.873534	620.4287997	1741594.484	48628.29863
1427	3645.627857	665.3368976	1705137.469	48971.71142
1428	3913.080101	665.3177479	1582499.205	48375.07813
1429	0	0	0	54877.06337
1429.8	4213.622475	624.9139209	1663869.651	51168.21569
1430	3733.533018	588.8424414	1600023.438	50653.49754
1431	3872.12266	652.5028994	1760797.102	48244.81215
1432	4016.858619	614.3775343	1709992.065	48113.95807
1433	3715.756945	603.668482	1580827.895	47726.70942
1434	3664.527092	674.4624792	1696628.258	48821.63509
1435	3745.938725	614.0565843	1591647.12	47850.06927
1436	3768.652951	629.2567819	1637498.324	48639.95785
1437	4040.519267	625.5449679	1688607.329	47679.41369
1438	3735.340237	641.6826461	1685959.409	49646.04061
1439	3923.419259	601.7928189	1617962.734	49091.49493
1440	4885.502109	830.070624	2067230.567	47867.82635
1441	4848.096396	835.6534444	2069766.789	47429.24601
1442	4679.657567	848.5634652	1953063.423	47050.0298
1443	4442.212652	809.2589229	1888375.89	46519.80943
1444	4782.869283	815.8987487	1968491.897	45827.08177
1445	4424.925218	832.1263334	1957156.805	47650.03857
1446	3903.921181	643.0639133	1675278.172	47357.99696
1447	3688.281408	635.3448633	1565230.744	47560.29302
1448	3737.740252	653.7058016	1622117.951	48497.35225
1449	3748.471646	614.7048326	1651127.461	47839.97775
1450	3591.484872	690.5820692	1641214.873	48074.28447
1451	3894.118601	656.1613795	1559941.179	49316.34821
1452	3687.635129	634.2877125	1557221.511	47443.45618
1453	3711.986834	677.1096037	1715461.248	47924.34391
1454	3826.119718	696.7404464	1548483.124	48113.01569
1455	3978.222886	647.5838801	1663886.885	47461.23725
1456	3920.517548	657.9537956	1726294.679	48775.14134
1457	3573.358459	703.8469502	1674614.641	48743.81228
1458	3967.122246	701.0930727	1693719.224	49204.60036
1459	3607.635586	631.0226642	1567125.574	47778.49986
1460	3663.16984	712.94829	1674875.366	48434.69838
1461	3907.528921	658.3062005	1728232.839	48759.00993
1462	3940.738382	659.9827411	1741045.945	48860.79483
1463	3715.050836	681.2266147	1704972.061	49871.56567
1464	3908.788433	679.635727	1597388.188	49732.8577
1465	4725.790832	882.9932917	1922354.671	46846.31988
1466	4736.490342	876.8634545	2071568.157	47481.78976
1467	4455.407862	824.0026711	1969622.684	46610.06552
1467.6	3570.035572	679.2406028	1638970.279	48574.90136
1468	3792.244302	729.3979366	1565529.181	48156.31292
1469	3737.411795	732.1198585	1608163.281	49128.87285
1470	3667.65985	696.8807085	1695692.266	49719.48858
1471	3813.009832	697.0425083	1631197.89	48140.87799
1472	3958.832122	697.2731156	1565407.18	48904.04322
1473	3712.546734	675.0418111	1582822.613	49884.93919
1474	3630.631104	678.3560922	1627257.729	48538.409
1475	3803.313167	674.3824044	1725301.647	48690.35691
1476	3810.382542	751.1808092	1627942.42	49246.71593
1477	3702.255747	704.667229	1684233.353	49381.28034
1478	3543.281674	684.6144654	1671826.097	49573.35684
1479	4461.138867	774.4393373	1908946.257	48812.72533
1479.5	3616.603933	685.5472001	1614598.876	48195.52793
1480	3805.558192	705.3340389	1615925.843	47837.37561
1481	3559.342571	673.9145257	1605865.866	48280.7156
1482	3815.023799	724.660618	1689489.526	49080.76737
1483	3615.117201	753.3971036	1690582.249	48409.91271
1484	3905.80356	707.5574012	1580614.917	49147.65579
1485	3683.902501	721.2485363	1725834.582	47636.83602
1486	3969.023009	683.1982031	1644018.653	48928.48842
1487	3779.625135	704.9579151	1612631.332	47649.29368
1488	4756.693785	837.6192408	2029756.96	48491.77447
1489	4535.562377	883.0945112	2049043.679	47572.75334
1490	4460.597713	813.9078563	2043352.096	46324.4589
1491	4420.240806	922.336543	2011246.879	47964.88841
1492	4360.090527	854.8490048	1908274.157	47542.54276
1493	3549.601887	693.3429745	1556653.816	47070.0921
1494	3679.50639	691.6521719	1721797.811	48957.15197
1495	3509.6145	750.3292336	1642121.839	47898.01996
1496	3904.446597	683.3136031	1605127.054	48495.91898
1497	3858.771722	754.1171087	1699443.532	49151.20014
1498	3534.144955	713.6807	1689868.753	47448.49378
1499	3521.433528	756.33526	1662003.485	48134.67418
1500	3855.062486	674.8954884	1594502.442	48340.82611
1501	3633.680242	723.9894408	1682376.565	49360.65413
1502	3762.192092	697.7146047	1719592.396	48477.93221
1503	3733.477055	761.0494967	1582916.697	48391.00678
1504	3647.041267	687.3516634	1729699.964	48942.4703
1505	3685.510045	740.0728821	1716633.804	49742.61859
1506	3560.036009	725.7268892	1717018.75	47690.30568
1507	3607.560812	692.2330824	1568160.074	49565.5717
1508	3589.832438	773.9962394	1686578.008	48227.78754
1509	3810.348075	686.1487944	1648019.397	49273.33841
1510	3802.648831	763.9706011	1563330.727	47714.02934
1511	3845.058439	687.8132104	1646995.522	49131.25446
1512	3644.086552	718.4941346	1662248.143	48754.58911
1513	4676.47916	850.9262255	2065718.11	48357.7785
1514	4686.895687	862.5853957	2062731.788	45579.2696
1515	3686.599825	751.3028533	1568050.081	47649.46746
1516	3820.004441	699.3502628	1726239.203	48191.73884
1517	3820.225325	713.3704965	1599060.61	49346.27313
1518	3670.856622	751.3108832	1622302.436	48925.72169
1519	3499.172301	760.9235301	1732336.145	49025.31788
1520	3869.900448	727.8822933	1633594.617	47382.2398
1521	3756.936194	729.5737396	1686852.714	48672.40516
1521.8	3518.471911	731.2122942	1614961.225	49169.61805
1522	3730.063993	720.2299933	1672257.791	48437.99712
1523	3727.229096	764.4779207	1632141.629	48895.33578
1524	3889.9096	678.2415283	1609513.176	48032.34784
1525	3870.818124	741.4812529	1654250.685	47706.53212
1526	3670.041152	723.6865581	1667463.37	48472.15418
1527	3832.482896	684.193296	1636677.342	48634.24163
1528	3559.125075	706.304848	1643852.76	48300.13685
1529	3647.327448	761.9922208	1617258.168	48741.90858
1530	4615.78215	914.404949	2072254.286	46762.87833
1531	4419.053757	965.9826483	2071570.468	45703.92052
1532	4233.709805	846.9210968	2165290.468	47461.02699
1533	0	0	0	55738.98664
1534	0	0	0	56437.95519
1535	0	0	0	57464.11109
1536	0	0	0	57387.1278
1537	3989.024113	695.5184766	1678731.098	51963.96416
1538	3668.749747	746.3308005	1709615.468	50292.26079
1539	3776.325757	707.3910938	1683130.915	48106.46882
1540	3701.714444	732.3786754	1769106.698	49873.88724
1541	3813.033224	771.5829112	1657042.961	48695.95713
1542	4573.904465	872.1119753	2015119.199	48207.60779
1543	4589.541524	877.5207258	2146385.866	46254.8245
1544	4537.650581	844.5136728	2026565.825	47334.69581
1545	4248.357581	947.5578998	2087011.825	46657.61538
1546	3563.03287	696.7288899	1590376.114	46793.64323
1547	3835.073353	690.4428566	1677477.413	48869.42656
1548	3482.451372	683.6022004	1621938.304	47514.41951
1549	3815.253535	708.9928309	1769896.595	48069.85662
1550	3683.68775	763.3116973	1646484.258	48514.79872
1551	3689.486302	770.960791	1673698.037	48949.10716
1552	4441.867578	926.3191143	2057529.3	47053.68974
1552.5	3609.63491	742.6353861	1723180.373	46520.24459
1553	3571.554976	745.4192336	1785002.589	47877.55945
1554	3717.049712	744.6111515	1688517.205	48160.71614
1555	3638.175058	743.5172901	1735185.817	49268.33611
1556	3514.126046	729.4007426	1763306.314	47702.39336
1557	4547.738274	833.1588476	2061334.24	47565.47616
1558	4177.598995	892.5934855	1973581.476	46717.57386
1559	4357.553173	830.3728368	2101693.859	45705.15662
1560	4608.345822	936.5016714	2114407.455	46563.26051
1561	4160.618586	900.1516624	2151633.482	46003.86242
1562	4156.324206	855.0350507	1974385.271	45661.79013
1563	3722.290933	696.7647862	1634228.687	48313.31637
1564	3533.304172	707.194479	1610737.676	47314.71712
1565	3554.777821	765.0185109	1629395.616	48787.23447
1566	3587.485343	725.1518961	1665017.559	48166.4035
1567	3754.064524	753.6215092	1702529.271	48358.43005
1568	3674.200909	746.9296281	1718752.284	48851.24451
1569	3536.352439	696.8330026	1596823.527	49347.08846
1570	4309.487875	834.2826333	2112339.68	46650.18971
1571	4808.308544	1092.453806	2415149.5	44594.16283
1572	4877.669562	1029.607308	2346980.835	44589.70851
1573	5171.006156	1021.744183	2414665.471	43565.83941
1574	5019.282731	1035.85822	2298805.867	45205.15202
1575	4797.249418	1112.54446	2395458.033	43810.53298
1576	3873.478344	844.2555143	1920440.334	46762.4135
1577	4082.126514	907.1109696	1878768.788	46887.61621
1578	4119.58197	921.1163333	1908237.348	47267.54645
1579	3456.284491	749.1102526	1718681.421	47032.57284
1580	3377.912617	699.3512346	1599533.007	47494.51926
1581	3627.158178	783.4692548	1608897.202	48143.77451
1582	3508.277364	708.9764988	1582879.847	49178.62329
1583	3444.126829	742.8494951	1742790.745	47540.19089
1584	3659.727134	689.542259	1645629.026	48713.44939
1585	3737.298698	753.3410859	1660831.666	47575.47515
1586	3629.739247	719.2170877	1588081.833	48903.20491
1587	3452.763687	738.4163859	1746480.598	47537.39472
1588	3646.942792	691.1846767	1680907.632	49349.96932
1589	3504.55139	779.307774	1693597.665	47589.01226
1590	3356.133624	729.0932494	1576873.159	48228.1463
1591	3601.600971	686.287767	1696549.004	47354.40592
1592	4377.267091	965.899564	2092222.686	47874.26007
1593	4347.574289	937.8663503	2148036.546	45372.16671
1594	4427.568554	857.0446057	2045240.187	47057.15746
1595	3594.504187	721.061136	1572370.485	46267.44711
1596	3702.868307	734.9201693	1631224.616	47088.4007
1597	3722.57482	678.8701723	1612505.08	47763.82192
1598	3530.230196	761.1761876	1625605.113	48522.21477
1599	3430.621567	715.4457637	1695370.431	48868.62405
1600	3670.983987	735.7035828	1662941.656	47597.8781
1601	3767.838406	759.1144581	1707212.328	48136.17109
1602	3647.141417	680.3186542	1658626.439	48764.67272
1603	4309.069694	856.7805829	2162268.048	46940.67711
1604	4375.274105	933.4135559	2113440.747	47086.2401
1605	4192.700809	930.161691	1953820.258	46138.4559
1606	3525.74853	766.6747585	1569723.431	47530.03425
1607	3664.08096	732.6279707	1618772.121	46981.94499
1608	3518.949074	744.6058983	1735085.498	47063.68467
1609	3385.572187	725.1033475	1725656.394	47197.56997
1610	3387.103298	686.1918867	1580404.046	49254.78603
1611	3395.629068	750.0757898	1622487.183	48793.40384
1612	3481.926675	718.6988026	1659750.661	48036.85277
1613	3629.821595	724.3546804	1612731.462	49131.42938
1614	3454.57868	708.9001934	1633774.678	47619.78796
1615	3668.502912	692.620322	1668430.686	48837.4821
1616	3591.03871	775.0695298	1621163.781	48180.86811
1617	3489.351643	773.0351226	1658357.937	49137.82778
1618	3513.056583	761.9155914	1604492.637	48076.64743
1619	3675.429436	759.5280951	1714437.135	48443.36384
1620	3692.162296	705.0347022	1696135.376	49241.77836
1621	3423.485274	710.8868521	1643752.354	47835.64798
1622	3768.389554	719.8015841	1712237.648	49302.05888
1623	3420.542668	693.7764487	1771932.407	48971.466
1624	3429.636601	733.1889192	1716910.66	49118.96004
1625	3644.074692	734.7496353	1621745.361	49151.25399
1626	3407.115384	781.9686995	1707771.467	47807.8928
1627	3557.38943	721.0229206	1604543.355	49060.86445
1628	3451.18489	797.4197282	1737009.785	48195.87034
1629	3544.472028	700.6730564	1722931.172	47677.95319
1630	3423.966592	752.955384	1773699.173	47742.03437
1631	3769.3651	738.9978529	1756456.605	47644.1684
1632	3719.612061	697.0652285	1621292.617	47691.43725
1633	3418.79587	778.0174844	1664604.818	49315.62941
1634	3454.936496	711.546747	1593109.242	49094.09878
1635	3385.112849	783.2135543	1690528.225	47520.26969
1636	3629.740349	702.0041113	1666696.135	48771.55098
1637	3726.989208	762.4335475	1646294.429	49308.88808
1638	3376.757862	782.9565927	1684158.373	47407.56473
1639	3462.990516	739.3828277	1676743.317	48217.04103
1640	3747.06345	748.9510316	1773781.482	48006.42764
1641	3384.896297	749.6850479	1744125.136	47291.48525
1642	3620.402697	804.3233535	1637822.284	48262.94272
1643	3746.954672	768.4842069	1640533.939	49145.75878
1644	3596.983655	754.4122827	1654649.688	47444.73934
1645	3391.647323	788.6220085	1675430.648	47208.89547
1646	3464.717228	756.1813225	1714041.55	48894.62867
1647	3608.131514	714.8605503	1689560.773	49232.90896
1648	3474.366641	719.9248345	1766679.243	48636.53457
1649	4395.032307	912.9917083	2208891.475	47031.3473
1649.4	3545.52873	751.6758093	1577783.895	46512.68966
1650	4461.131308	877.9401772	2029042.642	46443.43843
1651	4031.923098	883.6633245	2145896.48	47225.57397
1652	4309.240789	905.2335902	2059761.243	47295.24742
1653	3998.509774	940.2942011	2090215.997	45096.44922
1654	3560.833368	735.7067247	1663410.774	46516.74201
1655	3701.620663	796.4243392	1672792.648	47532.82298
1656	3318.071112	780.7425311	1604177.678	48478.84734
1657	3677.929763	782.0902392	1641861.826	46905.53249
1658	3563.507828	746.8863166	1764793.963	48260.81769
1659	3628.469658	805.2230666	1748537.745	48995.54696
1660	3560.068787	745.127606	1759182.047	48172.37299
1661	3590.769829	724.5277471	1670393.184	48824.64696
1662	3650.458905	820.3021318	1593773.217	47256.22688
1663	3632.606846	725.2624388	1650741.667	48334.93464
1664	3361.544507	746.9585336	1655526.138	47988.75958
1665	3677.429654	744.1401713	1693097.86	48979.08805
1666	3355.491872	778.5930151	1766436.792	47656.24622
1667	3536.526549	819.4426767	1630684.871	48237.80083
1668	3508.93027	784.3356043	1710835.609	48585.88262
1669	3480.658253	804.8357568	1598516.704	47804.557
