2018 09 02			
'UIV-2026'			
2018 09 02			
'days'			
3			
'Water Rate SC'	'Gas Rate SC'	'Well Bottom-hole Pressure'	
1883	9735.282449	0	73896.07713
1884	10384.74075	0	75502.83924
1885	9676.345103	0	73913.41282
1886	9912.436293	0	73714.33233
1887	9778.618732	0	73539.76543
1888	9734.52559	0	73930.75359
1889	10170.23225	0	73035.24898
1890	9852.571184	0	73790.99168
1891	9738.456374	0	73155.67677
1892	10378.46614	0	75198.42751
1893	10276.02161	0	73114.11398
1894	10199.11496	0	73433.78931
1895	10377.4163	0	73258.10184
1896	10014.92965	0	73079.02159
1897	10139.42076	0	75392.39245
1898	10392.01636	0	74739.16873
1899	10144.84085	0	72574.63195
1900	9788.482315	0	72811.28768
1901	10049.11039	0	73347.82003
1902	9998.352	0	74146.75235
1903	10239.79003	0	74637.32769
1904	10000.76907	0	74714.49295
1905	9803.717154	0	73748.86657
1906	10311.76489	0	74657.37721
1907	9913.095492	0	74014.97675
1908	10304.34278	0	73879.23192
1909	9830.25605	0	75458.1052
1910	9896.93289	0	74804.50188
1911	10333.49406	0	73268.83577
1912	9804.425184	0	72658.97663
1913	10179.11924	0	72822.32473
1914	9704.690695	0	73848.00474
1915	9742.680136	0	75238.65648
1916	10093.3256	0	74184.26365
1917	10320.60305	0	73998.21667
1918	10182.17109	0	74162.72314
1919	9824.787133	0	74750.34206
1920	9699.077588	0	74181.68639
1921	9333.138913	0	74588.85624
1922	9062.156051	0	74807.19996
1923	9067.586002	0	74843.56195
1924	9824.129143	0	72887.14417
1925	9393.949795	0	72753.38543
1926	9481.787249	0	73135.28522
1927	9501.552533	0	73558.68051
1928	9095.995034	0	73523.41429
1929	9203.803905	0	74634.85695
1930	9257.86818	0	73712.13293
1931	9149.12421	0	70559.81513
1932	9460.716357	0	73677.42022
1933	9829.505394	0	74961.93128
1934	9456.785521	0	74362.21355
1935	9454.287575	0	71632.14491
1936	9540.11606	0	73121.97228
1937	9336.666341	0	73771.69813
1938	9163.116997	0	74485.16439
1939	9546.694019	0	72448.63385
1940	9375.719157	0	74476.65481
1941	9108.674966	0	74547.27934
1942	9076.353386	0	72181.18948
1943	9194.744709	0	73871.71115
1944	9549.984749	0	73554.48501
1945	0	0	74721.77735
1946	0	0	74484.04854
1947	0	0	71519.11542
1948	0	0	73055.78316
1949	0	0	73312.75207
1950	0	0	73279.16349
1951	0	0	73739.87815
1952	0	0	73670.13162
1953	0	0	73238.81427
1954	0	0	71351.53819
1955	0	0	73958.9023
1956	0	0	73437.49972
1957	0	0	73180.66527
1958	0	0	72798.98377
1959	0	0	73090.43543
1960	0	0	72658.26474
1961	0	0	73051.15578
1962	0	0	73493.21185
1963	0	0	73852.64711
1964	0	0	72417.00887
1965	0	0	73129.38066
1966	0	0	72310.26419
1967	0	0	72818.31159
1968	0	0	71770.308
1969	0	0	72324.60638
1970	0	0	73683.31541
1970.5	0	0	72601.66564
1971	0	0	73534.23614
1972	0	0	73694.52574
1973	0	0	71437.32524
1974	0	0	72276.24823
1975	0	0	71346.43456
1976	0	0	71038.34748
1977	0	0	71273.77203
1978	0	0	73643.11899
1979	0	0	73309.89023
1980	0	0	72971.4998
1981	0	0	73075.4118
1982	0	0	73415.22155
1983	0	0	71833.64394
1984	0	0	72247.94928
1985	0	0	73261.01127
1986	0	0	72882.0363
1987	0	0	71917.48679
1988	0	0	73685.47327
1989	0	0	71313.26206
1990	0	0	72218.03224
1991	0	0	72661.69287
1992	0	0	73608.8231
1993	0	0	71901.6986
1994	0	0	71977.59014
1995	0	0	72143.43457
1996	0	0	71061.3174
1997	0	0	72592.82261
1998	0	0	72888.21244
1999	0	0	71409.43871
2000	0	0	72680.08575
2001	0	0	73569.19953
2002	0	0	72535.86291
2003	0	0	72809.91957
2004	0	0	72602.0233
2005	0	0	72373.07843
2006	0	0	71020.55547
2007	0	0	72393.63409
2008	0	0	71159.62322
2009	0	0	71108.36071
2010	0	0	72194.2264
2011	0	0	71548.1437
2012	0	0	71791.68849
2013	0	0	71103.45543
2014	0	0	71587.0717
2015	0	0	71653.36608
2016	0	0	71991.68333
2017	0	0	73477.14913
2018	0	0	71559.69077
2018.5	0	0	70941.98852
2019	0	0	71606.6283
2020	0	0	72597.83776
2021	0	0	72846.79459
2022	0	0	72269.65704
2023	0	0	72358.11045
2024	0	0	72851.78994
2025	0	0	71038.57057
2026	0	0	73059.99556
2027	0	0	70946.29894
2028	0	0	70793.04504
2029	0	0	73092.35661
2030	0	0	73089.79904
2031	0	0	73514.76424
2032	0	0	72016.82215
2033	0	0	72527.56671
2034	0	0	71370.38898
2035	0	0	70925.32895
2036	0	0	72845.96432
2037	0	0	73290.93565
2037.4	0	0	72820.44472
2038	0	0	71543.31223
2039	0	0	73197.47327
2039.5	0	0	71008.86966
2040	0	0	72990.0853
2040.2	0	0	71043.77003
2041	0	0	71664.50812
2042	0	0	72598.92899
2043	0	0	71483.9176
2044	0	0	70929.98665
2045	0	0	73242.81958
2046	0	0	71965.01793
2047	0	0	73363.6342
2048	0	0	73215.01132
2049	0	0	72731.70638
2050	0	0	71734.43296
2051	0	0	72252.22099
2052	0	0	73062.37667
2053	0	0	71173.7622
2054	0	0	71735.72189
2055	0	0	73275.72967
2056	0	0	72712.66308
2057	0	0	73397.88026
2058	0	0	72257.0362
2059	0	0	71686.22443
2060	0	0	72596.90231
2061	0	0	73116.02769
2062	0	0	72697.54056
2063	0	0	72259.85558
2064	0	0	71933.25613
2065	0	0	72476.17337
2066	0	0	71699.60658
2067	0	0	71300.8012
2068	0	0	70664.3093
2069	0	0	70634.03142
2070	0	0	73348.12024
2071	0	0	71370.30833
2072	0	0	72078.54322
2073	0	0	71241.03446
2074	0	0	72570.11425
2075	0	0	71540.44799
2076	0	0	71980.65112
2077	0	0	73368.79287
2078	0	0	72251.64675
2079	0	0	73334.99853
2079.6	0	0	72699.47124
2080	0	0	71801.16812
2081	0	0	72253.90181
2082	0	0	72119.17661
2082.6	0	0	71847.96048
2083	0	0	73150.14161
2084	0	0	70859.6399
2085	0	0	71100.83494
2086	0	0	73112.20121
2087	0	0	72850.4937
2088	0	0	72758.65234
2089	0	0	72732.6333
2090	0	0	71982.75351
2090.8	0	0	71384.95466
2091	0	0	72207.87248
2092	0	0	72695.44876
2093	0	0	72688.36148
2094	0	0	71788.02315
2095	0	0	71367.26407
2096	0	0	71152.57241
2097	0	0	71265.61106
2098	0	0	70886.19029
2099	0	0	72507.92571
2100	0	0	72551.40894
2101	0	0	73023.09062
2102	0	0	73200.31925
2103	0	0	71132.76639
2104	0	0	70679.66377
2105	0	0	73330.69125
2106	0	0	71056.44504
2107	0	0	72578.63217
2108	0	0	71128.80947
2109	0	0	72984.7632
2110	0	0	70760.9942
2111	0	0	72279.61987
2112	0	0	72995.22552
2113	0	0	72071.15349
2114	0	0	72444.03174
2115	0	0	73175.64181
2116	0	0	70946.86153
2117	0	0	71627.18615
2118	0	0	71439.13136
2119	0	0	71464.27099
2120	0	0	71384.82086
2121	0	0	71962.58051
2122	0	0	72680.48264
2123	0	0	72195.32844
2124	0	0	72992.03136
2125	0	0	72976.12342
2126	0	0	72155.46813
2127	0	0	71898.04397
2128	0	0	71297.89676
2129	0	0	71318.38185
2130	0	0	71781.78304
2131	10289.96746	0	67066.63516
2132	10355.8092	0	71893.26516
2133	10142.17963	0	70967.84214
2134	9878.011414	0	72456.57077
2135	10081.26084	0	69115.4805
2135.8	10258.44295	0	72516.79372
2136	10097.86676	0	71648.07298
2137	9671.70629	0	72291.72143
2138	10374.90158	0	72669.7183
2139	9887.630848	0	73808.00659
2140	10393.16385	0	71518.45099
2141	9989.998678	0	70434.52264
2142	10134.90402	0	74082.50424
2143	10037.51335	0	72590.25714
2144	10286.59322	0	73344.10393
2145	10205.68255	0	72120.30605
2146	9638.306833	0	74536.68564
2147	9804.596088	0	72456.93135
2148	10211.02939	0	74606.63245
2149	9781.865902	0	73471.12017
2150	9781.524094	0	72897.05106
2151	9998.718223	0	74593.6417
2152	9640.455336	0	72279.26293
2153	9809.869686	0	74467.0004
2154	10093.83831	0	74032.59122
2155	9831.764866	0	74374.84207
2156	9908.529923	0	73579.24221
2157	9734.47676	0	74081.83262
2158	10303.73241	0	74651.4134
2159	9945.005646	0	73540.63674
2160	10103.53099	0	74302.58383
2161	9792.852565	0	74791.23365
2162	10393.96954	0	72569.89712
2163	10292.40394	0	72590.88822
2164	10164.93423	0	73035.52213
2165	10224.65285	0	73292.88648
2166	9870.857875	0	72192.97327
2167	9683.864864	0	73893.01548
2168	10106.63167	0	74076.12636
2169	10102.67647	0	72917.82823
2170	9739.634515	0	71418.14975
2171	9835.041353	0	72047.95915
2172	9891.586047	0	72604.62104
2173	9808.819849	0	74731.04667
2174	10141.56926	0	72021.81664
2175	9855.207984	0	73603.76266
2176	10083.07138	0	73729.48661
2177	10380.12635	0	74670.46859
2178	9685.67156	0	72707.06717
2179	10162.9078	0	72218.89812
2180	9797.589038	0	72882.78694
2181	9750.297555	0	74773.03429
2182	9954.112369	0	72646.85182
2183	10059.63317	0	72435.39359
2184	10084.19446	0	73344.03369
2185	9911.703848	0	72937.0973
2186	9951.622059	0	74400.15342
2187	9986.095767	0	73300.81943
2188	9655.470443	0	74286.73192
2189	10222.23579	0	72190.73195
2190	10317.30705	0	74718.127
2191	9886.458937	0	74529.61702
2192	9883.860769	0	70586.67159
2193	9682.912687	0	73939.97675
2194	9792.120121	0	74697.25189
2195	9905.233924	0	73459.90498
2196	9666.725669	0	74738.96769
2197	10210.66317	0	72179.27712
2198	9900.888089	0	72092.67535
2199	9642.017884	0	73442.74887
2200	10050.06256	0	74723.28244
2201	10131.29063	0	73002.14291
2202	9772.759178	0	73351.16714
2203	9789.263588	0	74984.95665
2204	10327.53685	0	72182.90586
2205	10317.86859	0	72672.46684
2206	10226.36189	0	74617.44727
2207	9764.73399	0	71900.1876
2207.6	9748.44203	0	74721.56773
2208	10199.53001	0	72411.84965
2209	9782.408043	0	71204.64641
2209.6	9853.76751	0	72728.54692
2210	9994.177068	0	74957.78122
2211	9665.285195	0	72098.98247
2212	9757.426679	0	72968.14501
2213	9617.407758	0	74872.86306
2214	9670.094913	0	74189.23886
2215	10008.87514	0	71142.15518
2216	9879.525132	0	72502.09983
2217	9839.069796	0	73173.92088
2218	9749.003571	0	72233.97702
2219	9696.755882	0	74586.02564
2220	10090.73763	0	74314.81237
2221	9987.365337	0	73182.89806
2222	10090.281	0	73719.69694
2223	9697.79668	0	72309.71642
2224	10295.22877	0	72495.99575
2225	10268.74867	0	74562.43381
2226	10365.79485	0	75029.28319
2227	9681.594287	0	74364.22263
2227.5	10246.5041	0	73769.471
2228	9942.466506	0	74395.80974
2229	9750.992758	0	72549.84564
2229.7	10041.97537	0	73791.29396
2230	9579.355942	0	71263.0858
2230.7	10325.43718	0	74664.35182
2231	0	0	72263.35201
2231.4	9916.147006	0	72397.80312
2232	9848.60771	0	72594.23986
2233	9780.274835	0	73352.13485
2234	9691.374088	0	72718.32622
2235	10163.43303	0	74393.55457
2236	10336.06767	0	73304.71971
2237	9906.735574	0	72733.94383
2238	10195.37835	0	73118.56792
2239	9737.432846	0	71993.16743
2240	10041.50006	0	72479.36834
2241	10199.27593	0	74283.22869
2242	10280.70747	0	73844.48033
2243	9675.003588	0	72099.47476
2244	9583.178856	0	74188.93595
2245	10268.70322	0	74951.05665
2246	9788.446516	0	73215.43638
2247	9629.897877	0	73731.32873
2248	9683.290737	0	74717.8662
2249	10131.60395	0	74598.13188
2250	10143.52727	0	72614.12074
2251	9758.481758	0	73878.88214
2252	9738.86682	0	74913.67484
2253	9948.411049	0	73056.81111
2254	10140.57685	0	71535.88748
2254.6	10194.78505	0	72330.35701
2255	10340.31802	0	73059.07979
2256	9819.804185	0	74421.43072
2257	10128.23599	0	74666.39186
2258	9734.850983	0	72121.43624
2259	9634.157859	0	72495.75568
2260	10201.62704	0	74783.36099
2261	9729.827553	0	74481.5111
2262	10310.17792	0	73950.83432
2263	9734.257027	0	72817.66482
2264	9824.396496	0	74038.75188
2265	10220.9418	0	74275.53099
2266	0	0	74078.90772
2267	9759.152817	0	70987.43586
2268	9628.382536	0	73895.49218
2269	9997.909633	0	74316.43946
2270	9736.733183	0	71959.54118
2271	9609.843207	0	73323.9936
2272	9658.38151	0	73763.36015
2273	9444.868569	0	72585.60054
2274	9997.149622	0	72324.0133
2275	9592.59801	0	72360.60355
2276	9726.779008	0	73378.93234
2277	10140.54282	0	74575.3813
2278	9888.314463	0	72573.35782
2279	9671.169164	0	72018.95346
2280	10003.23239	0	73530.14668
2281	9681.984924	0	73129.06181
2282	9825.690481	0	73445.18616
2283	10233.4759	0	71817.17454
2284	9889.154784	0	71986.15059
2285	9616.196271	0	72597.21655
2286	10097.42002	0	74384.05811
2287	10056.15244	0	72375.94507
2288	9810.988812	0	72975.7591
2289	9717.801092	0	71688.31276
2290	9822.045763	0	71396.36631
2290.8	9999.153276	0	72529.55095
2291	10105.62739	0	73314.12339
2292	10125.26588	0	74285.82401
2293	9925.521661	0	73304.21333
2294	9944.788303	0	72119.00107
2295	9878.021328	0	73570.39357
2296	9526.462925	0	71670.99389
2297	9490.145854	0	73038.30919
2298	10143.5594	0	73835.94716
2299	10068.39845	0	73023.60796
2300	9428.75309	0	73874.25644
2301	10144.90982	0	73670.62566
2302	9583.269373	0	72539.97866
2303	9561.693641	0	72327.23769
2304	9782.207286	0	72397.11161
2305	10117.40989	0	73148.63035
2306	9883.659643	0	74322.06295
2307	9953.278459	0	72664.80607
2308	0	0	72738.86297
2309	0	0	74252.87336
2310	9852.92803	0	72753.15947
2311	0	0	73041.51149
2312	0	0	74223.95745
2313	0	0	73528.66128
2314	0	0	74303.95862
2315	0	0	73422.03745
2316	0	0	74481.18141
2317	0	0	72119.328
2318	0	0	71909.76318
2319	0	0	74312.45974
2320	0	0	72478.59944
2321	0	0	73077.38084
2322	0	0	71664.98541
2323	0	0	74111.31065
2324	0	0	72426.65989
2325	0	0	73032.8887
2326	0	0	72370.87453
2327	0	0	72853.10066
2328	0	0	74402.23989
2329	0	0	72702.51272
2330	0	0	73522.79732
2331	0	0	71606.63999
2332	0	0	72030.9826
2333	0	0	72226.92635
2334	0	0	73181.71517
2335	0	0	73238.22487
2336	0	0	73056.34933
2337	0	0	72792.35747
2338	0	0	73979.02056
2339	0	0	73764.94363
2340	0	0	73190.98767
2341	0	0	71510.97666
2342	0	0	73365.50265
2343	0	0	73997.05124
2344	0	0	74027.73622
2345	0	0	74015.34649
2346	0	0	72672.0224
2347	0	0	73713.32548
2348	0	0	72407.54419
2349	0	0	72769.04023
2350	0	0	72101.04533
2351	0	0	72073.28945
2352	0	0	73048.8811
2353	0	0	72506.53714
2354	0	0	74225.46945
2355	0	0	72484.40411
2356	0	0	72821.27536
2357	0	0	71835.17244
2358	0	0	72105.92264
2359	0	0	73657.11156
2360	0	0	71466.61987
2361	0	0	73415.88626
2362	0	0	71584.40351
2363	0	0	72048.49394
2364	0	0	72138.04873
2365	0	0	73727.70335
2366	0	0	72902.77372
2367	0	0	72414.97747
2368	0	0	72600.15777
2369	0	0	71855.02111
2370	0	0	73194.2077
2371	0	0	71718.20966
2372	0	0	73414.74482
2373	0	0	72285.11966
2374	0	0	71955.35193
2375	0	0	73062.55175
2376	0	0	73977.08252
2377	0	0	73191.36004
2378	0	0	72097.61566
2379	0	0	73921.52309
2380	0	0	73734.67862
2381	0	0	72146.28396
2382	0	0	73673.59438
2383	0	0	73342.39492
2384	0	0	73434.22967
2385	0	0	71747.40843
2386	0	0	73863.16181
2387	0	0	72362.80352
2388	0	0	72745.10249
2389	0	0	72133.24516
2390	0	0	73311.74224
2391	0	0	73357.20964
2392	0	0	74094.47515
2393	0	0	71843.22429
2394	0	0	72427.26901
2395	0	0	73534.04719
2395.4	0	0	74073.45559
2396	0	0	72992.55861
2397	0	0	72719.30252
2398	0	0	73286.78708
2399	0	0	73231.08058
2400	0	0	73241.89096
2401	0	0	72777.25046
2402	0	0	73635.2952
2403	0	0	73628.73121
2404	0	0	73516.49539
2405	0	0	73980.15122
2406	0	0	71476.71639
2407	0	0	73986.87495
2407.4	0	0	71955.13409
2408	0	0	73536.70569
2409	0	0	71840.1616
2410	0	0	73760.16264
2411	0	0	73041.94682
2412	0	0	71933.92755
2413	0	0	71902.30566
2414	0	0	71994.18665
2415	0	0	73419.89764
2416	0	0	72411.69653
2417	0	0	71947.81512
2418	0	0	72306.10345
2419	0	0	74314.10342
2420	0	0	72543.84752
2421	0	0	74010.45523
2422	0	0	73836.4924
2423	0	0	73069.71849
2424	0	0	73510.89691
2425	0	0	72419.54168
2426	0	0	71508.23396
2427	0	0	71745.95417
2428	0	0	74177.52042
2429	0	0	71940.35048
2430	0	0	72426.53781
2431	0	0	73256.79966
2432	0	0	72554.16638
2433	0	0	71774.68817
2434	0	0	73805.84346
2435	0	0	73020.419
2436	0	0	71737.24577
2437	0	0	72096.73603
2438	0	0	72215.52743
2439	0	0	73566.77961
2440	0	0	73934.22756
2441	0	0	74364.80592
2442	0	0	73510.23073
2443	0	0	73106.8475
2444	0	0	71661.57201
2445	0	0	72131.57948
2446	0	0	74310.55921
2447	0	0	73500.82004
2448	0	0	73678.99787
2449	0	0	72538.8183
2450	0	0	74334.67472
2451	0	0	73617.1509
2452	0	0	72826.2591
2453	0	0	73274.67465
2454	0	0	72457.71915
2455	0	0	72534.26047
2456	0	0	74264.4282
2457	0	0	74150.23683
2457.8	0	0	72825.11885
2458	0	0	72560.8937
2459	0	0	73301.50876
2460	0	0	72055.31532
2461	0	0	71884.31499
2462	0	0	73547.79618
2463	0	0	74322.2499
2464	0	0	73481.4208
2465	0	0	73641.49178
2466	0	0	72456.96777
2467	0	0	72984.42853
2468	0	0	73379.61454
2469	0	0	74038.07576
2470	0	0	71642.61531
2471	0	0	72209.13802
2472	0	0	73502.48656
2473	0	0	73736.29082
2474	0	0	73839.01019
2475	0	0	72115.02647
2476	0	0	74011.6906
2477	0	0	72200.26022
2478	0	0	73312.73965
2479	0	0	71455.20472
2480	0	0	72536.58781
2481	0	0	72392.5834
2482	0	0	72126.17774
2483	0	0	71660.89302
2484	0	0	73403.13128
2485	0	0	72946.4456
2486	0	0	74018.31127
2487	0	0	73091.68957
2488	0	0	72279.06133
2489	0	0	74137.93334
2490	0	0	72857.93126
2491	0	0	72579.54248
2492	0	0	72908.30976
2493	0	0	71522.28403
2494	0	0	72109.49138
2495	0	0	72853.03033
2496	0	0	74203.18237
2497	10077.89544	0	66566.29317
2498	10301.7304	0	72273.58741
2499	10263.69213	0	72760.26909
2500	9617.651906	0	71610.42494
2501	10015.4912	0	73609.11287
2502	10104.65407	0	73922.20538
2503	10002.7955	0	72204.70147
2504	10170.54964	0	73434.55765
2505	10203.97351	0	72104.17458
2506	10124.6498	0	71858.89726
2507	9807.135228	0	73361.25554
2508	10295.92168	0	73274.98879
2508.4	9671.802061	0	72807.06257
2509	10311.00803	0	73967.54054
2510	9635.279397	0	73978.5222
2511	10321.62847	0	73963.8027
2512	9995.568712	0	72318.48619
2513	9843.195898	0	73369.12083
2514	9886.825159	0	73631.63891
2515	10011.78014	0	72862.91163
2516	9823.737297	0	74121.5953
2517	9764.458144	0	72253.52844
2518	9969.697283	0	72544.14884
2519	10148.64956	0	73040.12079
2520	10031.80029	0	74897.22233
2521	9910.873745	0	74544.22037
2522	9770.366527	0	72635.27173
2523	9854.353465	0	73053.54875
2524	10156.87735	0	73174.3427
2525	10160.61281	0	72987.53766
2526	9691.750847	0	74601.62131
2527	10042.64046	0	73211.54781
2528	10242.52449	0	73403.65922
2529	9628.565325	0	73737.52282
2530	10283.37046	0	72112.23007
2531	10370.50691	0	74490.71947
2532	9683.889279	0	74850.22133
2533	9831.354717	0	74102.56232
2534	9889.486373	0	74660.46393
2535	9922.544023	0	72832.41466
2536	10074.20881	0	74946.3738
2537	9847.566149	0	73226.57713
2538	9699.832148	0	72257.98236
2539	10253.53557	0	73289.2837
2540	10177.87408	0	73666.60271
2541	9864.438602	0	72995.95502
2542	10307.88293	0	72119.51379
2543	10213.20231	0	74416.09965
2544	10355.36973	0	71990.89515
2545	9772.881252	0	73888.41862
2546	10133.09732	0	72885.83481
2547	10379.36949	0	72793.66188
2548	9764.28724	0	74124.69546
2549	9725.492111	0	74437.07519
2550	10032.50832	0	71934.90864
2551	10123.52672	0	71891.83515
2552	9662.331004	0	72298.24178
2553	9866.194647	0	72301.18446
2554	9626.123844	0	72402.5798
2555	10334.51949	0	73399.24871
2556	10136.66189	0	74589.05578
2557	10073.0369	0	74208.37011
2558	10061.53752	0	73578.94905
2559	9624.68337	0	73402.97742
2560	10384.81399	0	73290.82661
2561	9649.049348	0	73078.62348
2562	10342.42988	0	71798.49547
2563	10220.40485	0	70545.36235
2564	10272.26173	0	74590.16245
2565	10349.80316	0	73315.84507
2566	10346.33625	0	73388.70553
2567	10303.38585	0	72521.78881
2568	9691.457869	0	71954.90127
2569	10006.01825	0	72065.15769
2570	10056.386	0	71810.11903
2571	9900.839259	0	74649.0097
2572	9847.590564	0	72021.57741
2573	10366.77145	0	71864.70043
2574	10132.12073	0	74531.91298
2575	9663.869137	0	72696.02323
2576	9795.611438	0	73388.69177
2577	10387.74377	0	72702.46189
2578	9744.218268	0	71810.25941
2579	9991.418195	0	71739.40007
2580	10354.19782	0	74109.51144
2581	10184.55213	0	73889.14652
2582	9983.608848	0	71836.82089
2583	9935.7299	0	72184.03988
2584	9891.513403	0	74206.38006
2585	9673.56092	0	72755.82846
2586	10057.55821	0	73553.00628
2587	9826.374096	0	72865.86302
2588	9879.713155	0	74253.53353
2589	9651.820414	0	72733.89827
2590	0	0	74492.50446
2591	0	0	71588.41769
2592	0	0	71908.81856
2593	0	0	72556.37604
2594	10325.0399	0	69890.6762
2595	10287.47043	0	73681.00901
2596	10102.39671	0	72351.26064
2597	10134.85268	0	72700.28035
2598	10198.30826	0	58567.95781
2599	9875.574273	0	57194.93864
2600	10160.92507	0	58382.48581
2601	10224.3266	0	59750.88338
2602	10103.00947	0	59613.0131
2603	9622.386852	0	58439.17029
2604	9689.61435	0	58336.32671
2605	10177.478	0	59373.58929
2606	10218.26142	0	60229.18951
2607	9827.301407	0	59914.9693
2608	10168.38186	0	58332.66003
2609	9827.846856	0	58613.61186
2610	9944.667844	0	59085.96855
2611	9585.522657	0	58660.28032
2612	9616.405924	0	58880.16033
2612.7	9946.585167	0	58159.82984
2613	9532.612533	0	60268.62744
2614	9646.33794	0	60183.5292
2615	9557.934759	0	59008.50033
2616	9600.292769	0	59626.68792
2617	9890.975677	0	57902.35427
2618	9802.032533	0	60383.36114
2619	10072.93924	0	60279.88785
2620	9810.423401	0	59386.67902
2621	10225.02729	0	60218.80342
2622	9872.712358	0	58854.77841
2623	10082.91309	0	59760.87179
2624	10153.37171	0	58320.53665
2625	9842.057062	0	59605.69319
2626	9583.176182	0	58772.16863
2627	9881.419932	0	58213.79071
2628	9886.268145	0	58868.28188
2629	10336.88772	0	58161.00527
